report_status,id,name,latitude,longitude,routing_lat,routing_lon,category,operating_hours,phone,mobile,house_number,street_name,postal_code,admin2,admin3,admin4,admin5,closed_from
update,360qqgvm-bdf4d6d8f320c7667a4ef515132101ea,Gomachi Butadon (Pik),-6.094409811,106.743523,-6.09440816515457,106.743520172522,Casual Dining,,,,112,Jalan The Piano 7,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-96716f2035e60bdfc18aa47fa36e4193,Gr Garage by Auto2000,-6.087596437,106.7324856,-6.08775552755641,106.732630931373,Automobile Dealership-New Cars,,,,,Jalan Ebony Beach,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-4bf1156afce0d7105b33c562e6e0e400,Graha Adhistana Design & Build Golf Island Pik,-6.09438447,106.7423537,-6.09441007919422,106.742398168678,Interior and Exterior Design,,,,17,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-b60a74de01da2674fbdc8a13ee96b263,Habb Salon Galery,-6.094596018,106.7434087,-6.09459649242829,106.743409504465,Hair and Beauty,,,,122,Jalan Pantai Indah Kapuk No15,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-50faa6aa3aa7612949f2bbf7d48d941d,Haidilao Hotpot Pik Avenue,-6.109977452,106.7403097,-6.10996292369231,106.740319385538,Casual Dining,"Monday-Wednesday, 10:00-05:00; Thursday-Saturday, 10:00-00:00",+622122339773,,,Jalan Marina Raya 2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-b60b487332b20d588e5bf3a59274fac8,Hair Transplant and Aesthetic,-6.087375,106.74291,-6.08743,106.7429,Hair and Beauty,,,,8,Jalan Pantai Indah Kapuk Rt7rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-37e5495ba02f343e1fd26a02786a2496,Hakata Ikkousha Pik,-6.097143124,106.7395666,-6.09715,106.73952,Casual Dining,"Monday-Sunday, 11:00-21:45",+6281310001098,,54,Jalan Rukan Beach Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360jx7ps-768f1a6ef44601d5413907615b42430f,Harapan Interior,-6.1035075,106.7416939,-6.10360039756098,106.741683578049,Business Service,,,,,Jalan Pantai Indah Kapuk Fresh Market Pik,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-fe24dc06328c3d2c9895efe94a6c1084,Hellokidz Clinic,-6.0880248,106.7435012,-6.08800342423927,106.743521897165,Medical Services-Clinics,,,,76,Jalan The Golf Island Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-d1ffe73b665b77060dbb699ef9c36a51,Herbivore Vegetarian and Vegan Eatery - Food Plaza Pik,-6.104175,106.7415733,-6.10398204392906,106.741587593042,Casual Dining,"Monday/Thursday/Friday/Saturday/Sunday, 10:00-22:00; Tuesday-Wednesday, 09:00-17:00",+6281285388369,,37,Jalan Pantai Indah Kapuk Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-1e220a6364d5e0a790652e5d4c872eb9,Hidup Sehat Mineral Grosir,-6.110724684,106.7423498,-6.11065237376719,106.742407536077,Specialty Store,,,,C/35,Jalan Town House Cordoba,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-b6cace3b077dc7dc0b2918bf64e94bdd,Hokkaido Baby Pik,-6.09781875,106.7404218,-6.09789866897891,106.740375692897,Bakery and Baked Goods Store,"Monday-Sunday, 11:00-21:30",+6281585559410,,77,Jalan Bidara,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-0fdabba6a296552a8e586f0af712c9f3,Holy Ban Golf Island,-6.089516667,106.7451683,-6.08954492842045,106.745141125557,Tire Repair,,,,25,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-c7ac895a98fa4682a70adb11fa0b5f10,Holycow Steakhouse by Chef Afit,-6.103947447,106.7402651,-6.10394693747987,106.740261306906,Casual Dining,,,,17,Jalan Garden House,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-858e57143819d1d7fc4be6e5b1a00d3a,Hong Tang East Coast,-6.092044906,106.7471654,-6.09213370861849,106.747137086122,Food-Beverage Specialty Store,,,,1,Jalan The Golf Island Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-3646e197f2df59d8f2d2a637ef04e173,Hurricane,-6.112642793,106.7473656,-6.11271178976565,106.747344243858,Car Wash-Detailing,,,,B/5,Jalan Ebony Golf Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-ac9834a8aff7ff12ce7edd70fa872d29,Hyundai PIK,-6.11264722,106.7429733,-6.11251843167568,106.743041482054,Automobile Dealership-New Cars,,,,16,Jalan Marina Indah,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-c4775ebfcd09dad74287e626abf753cb,Imperial Tables Vege Tzu Chi Hospital Pik,-6.106419911,106.7398351,-6.10647930447059,106.740072673882,Hospital,,,,,Jalan Pantai Indah Kapuk Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-6814431c3fbd1f2642dc01df3a45eadd,Indomaret,-6.089944982,106.7443482,-6.08998321368795,106.74431176745,Convenience Store,,,,70,Jalan Bundaran Heritiera,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-40bb72dba6a7f676d4ee28433fce47cb,Indomaret & Alfa Mart,-6.0931277,106.75100274,-6.09321286235294,106.750981449412,Convenience Store,,,,,Jalan Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-7c572ff70522a3149ea3a969c1ad7872,Indomaret Fresh Golf Island J 69-71,-6.093209206,106.7483798,-6.09313782585924,106.748403815748,Convenience Store,,,,1,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-fc06df91c141aabb4b92c96b8970c44f,Indomaret Point-RS Pik,-6.11207,106.7529133,-6.11214366067678,106.752923460093,Convenience Store,"Monday-Sunday, 07:00-22:00",,,,Jalan Pantai Indah Utara 3,14460,DKI Jakarta,Jakarta Utara,Penjaringan,Kapuk Muara,
update,360qqgvj-8befa38a9a7ce60ab1fbc6fb1d8ca9c2,Indomaret Ruko Cordoba,-6.112186383,106.7450623,-6.11227733230848,106.745082195161,Convenience Store,,,,19,Jalan Marina Raya 2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-d82772383e017444f5c73507364416f2,Isak Billiard and Sport,-6.091057647,106.7414078,-6.0910143110606,106.741290981381,Billiards-Pool Hall,"Monday-Sunday, 12:00-21:00",+6289509158736,,9,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-06e9df7ff0d0e765f77d2c4f7f803165,Jacquelle Beaute,-6.1112398,106.7372958,-6.11127885054061,106.737362619814,Hair and Beauty,,,,16,Jalan Boulevard,11730,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-51293d1c97d313ac1a8efd167096f247,Jeju Don Pik,-6.090393769,106.7422799,-6.09056601964788,106.742207231758,Casual Dining,,,,19,Jalan The Golf Island Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-05ebed7583799bb4b8834b672ba88c19,Jj Laundry Pik,-6.110179703,106.7416621,-6.11010488116796,106.741721841463,Dry Cleaning and Laundry,,,,C/15,Jalan Town House Cordoba,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-5c6e1c0b5898742e4cc4d5562c7b9d83,JNE,-6.110092273,106.7415411,-6.11001184366815,106.741605318769,Couriers,,,,C/10,Jalan Town House Cordoba,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-e691cf401c2d172b83f900a4681a7465,Kalyan Maison,-6.111653315,106.7425249,-6.11170967740621,106.742481347232,Bar or Pub,,,,D/9,Jalan Marina Indah Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-e70021fb18ef6696292df52b2854e69a,Kase Heritage Hobbit House,-6.091005068,106.7414349,-6.09095621432564,106.741313608119,Coffee Shop,"Monday-Sunday, 10:00-22:00",+6282211116838,,9,Jalan Rukan Beach Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-989e605f8c23bb3e549e194a8ea5829f,Kembang Bawang Pik,-6.089203326,106.7447875,-6.08920589920718,106.744785069749,Casual Dining,"Monday-Sunday, 10:00-22:00",+6281219818387,,130,Jalan Harmony Golf 8,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360jx7ps-77e92f697e270e78c18245088746a7e3,Kids Collection,-6.1035075,106.7416939,-6.10360039756098,106.741683578049,Children's Apparel,,,,,Jalan Pantai Indah Kapuk Fresh Market Pik,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-0d20728568ab5e82f3ac3846ce0f9d29,Klinik Kecantikan Athena Pik Secret of Goddes Beauty,-6.093070942,106.7444191,-6.09295755849337,106.744254178536,Medical Services-Clinics,,,,20,Jalan Pantai Indah Kapuk No6,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-b1cd78f8a6c11a5a9b8064a890229d1c,Klinik Kecantikan di Jakarta the Clinic Beautylosophy - Pik,-6.087473333,106.7429217,-6.08744698377022,106.742947212746,Hair and Beauty,,,,8,Jalan Pantai Indah Kapuk Rt7rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-00c03c5667e0a21779ee483d2b47d9b9,Klinik Pratama Benings,-6.115404427,106.7553852,-6.11538438350769,106.755545547938,Medical Services-Clinics,,+622130010559,,,Jalan Kolonel Sugiono,14460,DKI Jakarta,Jakarta Utara,Penjaringan,Kapuk Muara,
update,360qqgvh-54a447b9d2b008c49eeb825e3e194d4e,Kopi Kenangan - Ruko Pik,-6.112745384,106.7433447,-6.11265733445871,106.743371114862,Coffee Shop,,,,A/52,Jalan Marina Indah,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-a33ade14176bd6849b2c54269c64d2ba,Kopi Selamat Pagi - Pik,-6.087496667,106.7429683,-6.08748156239363,106.742982925095,Coffee Shop,,,,8,Jalan Pantai Indah Kapuk Rt7rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-cbb1039191074f95b1802883353d9c52,Kuliner Flora Mangrove Lestari,-6.121757173,106.7549426,-6.12162114365737,106.754869452146,Restaurant,,,,,Jalan Pantai Indah Utara 1,14460,DKI Jakarta,Jakarta Utara,Penjaringan,Kapuk Muara,
update,360qqgvk-de7f40ee0a5b98a738ad60b45b1abae7,Kway Chap by Song Fa Bakut Teh,-6.109099087,106.7404006,-6.10865,106.7401,Casual Dining,,+622150116471,,,Jalan Pantai Indah Kapuk Rt6rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-78c15f9360e5471c8e460ee2b85d0dd7,Kwetiau 86 Bagan,-6.104216667,106.7415267,-6.10398,106.74156,Restaurant,,,,37,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-864c7f571f416ab226e3a7719a0fa050,Kwetiau Akang Pik Golf Island,-6.093641707,106.743985,-6.09354586369809,106.743847225254,Restaurant,,,,62,Jalan Pantai Indah Kapuk No6,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-5c2e3445c20897e2088af1ec6e3563a8,Kwetiau Kerang (Cabang S. Parman Medan),-6.11226604,106.7489475,-6.11225373422713,106.749050048107,Casual Dining,,,,D/23,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-2fba87a7a4ed4031608d12d5e50a180a,Le Foyer Home Interior Pik,-6.111327453,106.7421222,-6.11138610368852,106.742073324426,Interior and Exterior Design,,,,15,Jalan Marina Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-8b10311185b42378b69e814838d51bee,Leme Indonesia,-6.094186295,106.7424616,-6.09421459739767,106.742510745249,Cigar and Tobacco Shop,,,,17,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-004b2d74486352dc16b4f808749125c6,Lil Tiger Club Pik,-6.092706624,106.7447268,-6.09258492159879,106.744634781111,Night Club,,,,10,Jalan Pantai Indah Kapuk No6,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-e08cc63e1c80e5863b1e7a0fd3f1505f,Lims Clinic,-6.092719906,106.7468135,-6.09261467792672,106.746848903838,Hair and Beauty,,,,37,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-91177e9c286b3537a9fad1ebedf901d7,Live Seafood Pasar Ramai,-6.104305297,106.7411906,-6.10429949987648,106.741145483256,Casual Dining,,,,32,Jalan Pantai Indah Kapuk Fresh Market,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-139121337e944c86af2e5d21e02ce3d9,Luc by the Luxe Culture Pik Avenue,-6.108700436,106.7402576,-6.10863488925224,106.740106557494,Clothing and Accessories,"Monday-Sunday, 10:00-22:00",+6287785257788,,,Jalan Pantai Indah Kapuk Rt6rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-deb2b5597bb4c5e21bca055638bfe336,Luv Bar Pik,-6.09488216,106.7432268,-6.094887928,106.743235864,Bar or Pub,,,,136,Jalan Pantai Indah Kapuk No15,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-bb0316a69c4046c7c148f5c2ac8bd266,M Kitchen Baking Hub (Baking Store Baking Classtoko Bahan Kue Etc),-6.1115592,106.7423843,-6.11160646442432,106.74234777749,Bakery and Baked Goods Store,,,,D/5,Jalan Marina Indah Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqguv-3da1299c772b484bb552e87f5846b235,Magal Korean Bbq,-6.111166132,106.7384825,-6.11115742741694,106.738467492098,Casual Dining,,,,50,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-e36830eff344afc2d35b5999c696fa6f,Mama Roz Juice Pik Avenue,-6.108398685,106.7405646,-6.10816662750465,106.740643988091,Food-Beverage Specialty Store,"Monday-Sunday, 10:00-22:00",,,,Jalan Pantai Indah Kapuk Rt6rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-6af9330c58a32ff859257265468a6f26,Mao Jia Cai Pik,-6.095045147,106.7387395,-6.09497119168038,106.738607480586,Casual Dining,"Monday-Sunday, 09:00-02:00",+6281312121155,,,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360jx7ps-6a749185f5870253581ef29a76e0bd48,Marcella Collection,-6.104086667,106.7416983,-6.10399077062483,106.741705403435,Clothing and Accessories,,,,2,Jalan Pantai Indah Kapuk Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360a8e55-60985b25638d19e0f28e8a94a8024666,Market City Pantai Indah Kapuk,-6.105311076,106.7401456,-6.10530216484989,106.740079261438,Grocery,,,,23,Jalan Garden House,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-96dc847d79c14e75a9edd2893c1370a5,Martha Tilaar,-6.112366484,106.7366425,-6.11240307171794,106.736708052995,Hair and Beauty,,,,A/22,Jalan Boulevard,11730,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-ea4ac629c6e642fb94a1b56f0858569d,Masterpiece Signature Karaoke Pik,-6.103643499,106.7402792,-6.10364651628249,106.740301661992,Karaoke,,,,,Jalan Garden House,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-75927b3adf12b20dd7bf3d94c50d59cf,Modelline,-6.112144386,106.7452528,-6.11223564558621,106.745272763034,Specialty Store,,,,G/2122,Jalan Marina Raya 2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-14eb220ccc6052d359461e17fe4045f8,My Bestie,-6.089056,106.7424,-6.08905943659336,106.742397231633,Specialty Store,,,,2,Jalan The Golf Island Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-3b986ea4e942bc085a842f49872ad190,Nasi Campur Asan 333,-6.090093333,106.7433317,-6.09019845520932,106.743264538588,Casual Dining,"Monday-Sunday, 09:00-21:00",+6289508358068,,,Jalan Pantai Indah Kapuk Kamal,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-a6633358da235152ea265f950a53d664,Nasi Campur Atek,-6.093193014,106.7482969,-6.09311112396579,106.748324451787,Restaurant,"Monday-Sunday, 09:00-20:00",+6281285573333,,1,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-e4adc057f0fe959962502db0c226f269,Nasi Uduk Bu Jum Pik,-6.104492,106.741139,-6.10443303448276,106.741162586207,Casual Dining,,,,32,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-45710067a84c4ee5ab1580b9f4a39974,Nekarabo Coffee Premium,-6.104187654,106.7412137,-6.10418084767928,106.741160729069,Coffee Shop,,,,32,Jalan Pantai Indah Kapuk Fresh Market,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-31575885dce234d0c1f84da1aca50f04,Ninas Kitchen Pik,-6.094293432,106.7435888,-6.09429263092313,106.743587423791,Casual Dining,,,,102,Jalan The Piano 7,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360jx7ps-8332ba4a315002b45796ccbdc45962b0,Ohayo Fashion,-6.1039319,106.7416179,-6.10398400300136,106.741614040518,Business Service,,,,,Jalan Pantai Indah Kapuk Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360jx7ps-e5ee1741f3d9050abf838d3e5428ed8b,One Bread,-6.1038017,106.7417025,-6.10379185176471,106.741574472941,Bakery and Baked Goods Store,,,,4,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-bac3ab4bb4334e8cb6184841d0579727,One Stop,-6.111647558,106.7443331,-6.11155027243955,106.74432349155,Language Studies,,,,16,Jalan Town House Cordoba,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-816512811415e21eabc5081e5e263d75,Oriskin Pik Golf Island,-6.092629712,106.7465838,-6.09253608272671,106.746615301438,Hair and Beauty,,,,45,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-dac76852d24389afb4b6b032ab102a3c,Otopia Pik 2 Pantai,-6.087781667,106.7432567,-6.08776359180845,106.743274201376,Car Wash-Detailing,,,,56,Jalan Pantai Indah Kapuk Rt7rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-417e63308482f75b258f454278bc1448,Pang Pang Shaucuan,-6.111273817,106.7420432,-6.11132526926229,106.742000323115,Casual Dining,,,,15,Jalan Marina Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,36075e1a-dbdff39bd890800d45c001be5f21d73c,Pasar Ramai Medan Vege,-6.104043333,106.7412317,-6.10403659544836,106.741179264272,Casual Dining,,,,,Jalan Pantai Indah Kapuk Fresh Market,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-4bba3fe6141a531558d5cb43ef029080,Patron Pik,-6.110571113,106.7403967,-6.11051120705054,106.740435210968,Restaurant,,,,B/21,Jalan Marina Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-793c983e0b58138cd6e1a46ba191ae69,Penang Summer House,-6.088783223,106.7442414,-6.08875905400754,106.744215033826,Casual Dining,,,,122,Jalan Harmony Golf 8,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-c15fee3282f6ea69645d6254a8cc09ab,Phoenix Gastrobar by Holywings,-6.092838183,106.7448017,-6.09259674230242,106.744619147277,Bar or Pub,,,,10,Jalan Pantai Indah Kapuk No6,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-0067088264437fa2edffffcc7ec5cb9a,Physiorehab Clinic Pik,-6.085227617,106.73536,-6.08558,106.73532,Wellness Center and Services,"Monday/Sunday, 08:00-19:00",+6281908195542,,,Jalan Ebony Residence 1,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-de91acfcee537076c25e0d4499b3b92e,Pilafit - Pilates Studio,-6.093388708,106.7441702,-6.09328855150573,106.744026225039,Fitness-Health Club,,,,50,Jalan Pantai Indah Kapuk No6,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-0561c7bcea21a28af741fd97f455c1a2,Pin Wei Xuan 品味轩,-6.091590827,106.7411681,-6.09156115673176,106.741088119277,Casual Dining,"Monday-Sunday, 09:30-22:00",+6285195568888,,20,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-fc9477eefbe14e0889080ae14b1ee256,Po. Sinar Jaya Group Kapuk,-6.121253822,106.7310756,-6.12116537496445,106.731170984058,Transportation Service,,+6282123356066,,,Jalan Kapuk Kamal Raya,11820,DKI Jakarta,Jakarta Barat,Kali Deres,Tegal Alur,
update,360jx7ps-b72da114df2c04eef3e33a2cec25b40c,Prodia Jakarta - Pantai Indah Kapuk,-6.104248041,106.7402309,-6.10424671626893,106.740221038113,Medical Services-Clinics,,,,1,Jalan Garden House,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-e7f682385f8846ce6780534c50e87879,Pulau Sentosa Seafood Market Ruko Beach Theme Park,-6.088775,106.7438583,-6.08865908383561,106.743965936438,Casual Dining,,,,122,Jalan Harmony Golf 8,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-1dd9b9d952d33c8e0b546335d5d39ebc,Puyo Silky Desserts,-6.111983995,106.7530318,-6.11214151900001,106.752953038,Food-Beverage Specialty Store,"Monday-Sunday, 09:00-21:00",+628118771007,,,Jalan Pantai Indah Utara 3,14460,DKI Jakarta,Jakarta Utara,Penjaringan,Kapuk Muara,
update,360qqgvk-972602ca1b810c08e54a14e44bd9fd79,Qian Li Xiang,-6.104198333,106.741435,-6.10398,106.74156,Casual Dining,,,,37,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-0a7649d669ce306430bcf136171f6a2f,Ravioli,-6.112531177,106.7482627,-6.11252971352624,106.748331483267,Restaurant,"Monday-Sunday, 00:00-23:59",+622155965937,,B/28,Jalan Ebony Golf Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-abb08d9a4f9d4217b82b856f9a4b60c5,Re.Juve - Pik Avenue,-6.109277191,106.7405928,-6.10913530204865,106.741053939092,Take Out and Delivery Only,"Monday/Sunday, 10:00-22:00",,,,Jalan Pantai Indah Kapuk Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-8fbdab40301f48458cab7549677ec1e8,Reffel Salon - Pik,-6.104975145,106.7401443,-6.10497235951969,106.740123563647,Hair and Beauty,,,,23,Jalan Garden House,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-2a7230de10e121ab0b7cebf5915dadc1,Relx Store Grandlucky Pik,-6.0910388,106.7460913,-6.09138905988236,106.745948601529,Vaping Store,,,,,Jalan Pulau Maju Bersama,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-45010950aa9c6705b9003a89f414a009,Remaja Pik,-6.093220844,106.7376957,-6.09316746416105,106.737592276562,Casual Dining,,,,,Jalan Laksamana Yos Sudarso,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-ee64716496953bf773f67b249cfa31c8,Rempah Sunda Restaurant,-6.094441075,106.7390418,-6.09438250877531,106.738937252029,Casual Dining,"Monday-Sunday, 10:00-22:00",,,,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-569f658203019949f57b56f3f0e7a89d,Restoran Grand Hakka,-6.08822,106.74256,-6.08820562418136,106.742539923426,Fine Dining,,+6281295057365,,,Jalan Pulau Untung,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-0c40ac0f17c1ab07947fddbf9be1bfae,Retrocut Barbershop Central Market Pik,-6.090921915,106.7462323,-6.09074591199967,106.746393092864,Barber,,,,15,Jalan Melody Golf V No5,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-2702270280c5dc288fc88b99a4c14f53,RM Cordoba,-6.11071205,106.7420568,-6.11080422834851,106.741983345379,Restaurant,,+6287711264750,,C/29,Jalan Marina Indah,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-a8032397febf73b0218c0a4e874d0ffc,RM Pagi Sore PIK,-6.088621667,106.7436333,-6.08847589677534,106.743768658066,Casual Dining,,,,,Jalan Harmony Golf 8,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-4cb3a0a9b70818b5d4339702160eb71c,Rog Store Pik Jakarta by Jcc,-6.09438255,106.7400041,-6.09423589969366,106.740076091969,Computer and Software,"Monday-Friday, 10:00-20:00; Saturday-Sunday, 09:00-20:30",+6281239003800,,1,Jalan Concerto Beach,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-3a5d4b6dd93a4aa2a1835d77429ed242,Roti Skrikaya Asan,-6.103145,106.74099,-6.10316184650191,106.741101608075,Bakery and Baked Goods Store,,,,,Jalan Pantai Indah Kapuk Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-48a7dda501342b473ed02b30aa1ced58,Roti'o Pik,-6.112070921,106.7527788,-6.11216188323921,106.752791346516,Bakery and Baked Goods Store,"Monday-Sunday, 07:00-21:00",+628113222471,,,Jalan Pantai Indah Utara 3,14460,DKI Jakarta,Jakarta Utara,Penjaringan,Kapuk Muara,
